,Sentence,encoded_label
4142,cnn 시청중입니다. 클린턴 190대 트럼프 186으로 나오네요,0
4143,냠냠냠 모든 음식은 맛있게 먹어야 합니다.특히 야식,5
4144,드럽게 멍청하네,1
4145,나가서 커피한잔 마시고 왔어. 다시 들어가서 일해야 돼.,4
4146,오늘이 여자친구와의 백일 기념일이었는데 내가 깜빡해버려서 여자친구를 속상하게 만들었어. 오늘은 내가 정말 한심하게 느껴지는 날이야.,0
4147,뭐? 크레파스 같은 소리 하고 앉았네. 이게!,1
4148,"그게 저 아저씨가,",4
4149,나 집에 와서 깜짝 놀랬다. 이렇게 불쑥 들어다니 갑자기 무슨 맘을 먹은거야?,4
4150,"아유, 애들이 장난쳤나보네. 그러게 애들한테 잘 좀 하지.",4
4151,나 바빠서 약혼식에 못 가. 대신 인사 전해줘. ,4
4152,얼마 전까지 경제적으로 어려웠던 친구가 골프까지 치러 다니던데 어떻게 된 건지 모르겠어.,1
4153,사람들이랑 지낼 때 매번 나만 양보하고 손해 보는 것 같아.,3
4154,네. 아버님. 드디어 완성했습니다.,4
4155,올해는 승재인가 ㅋㅋㅋㅋㅋ,0
4156,노력은 해 볼게.,4
4157,이런 사례가 더있는지도 조사해라 그래야 조사가 재대로 이뤄졌는지 국민들이 알지,1
4158,내가 원하는 진로를 찾게 됐어.,5
4159,"그래요? 아이고, 그나저나 번거롭게 먼 길 오시게 해서 죄송합니다. 이놈이 하도 사납게 굴기에 무슨 못된 병에 걸린건 아닌가 걱정이 돼서 말이죠. 선생이 주신 귀중한 삽살개 아닙니까?",4
4160,"어. 계단에서 넘어져서 병원 가셨는데, 뭐 치료 받으면 낫겠지.",3
4161,엄만 여기까지 이 무거운 거 들고 왔으면서 뭘.,4
4162,너 왜 이렇게 힘들게 사냐. 부모님 앞에서 안 헤어진 척 쇼해야지. 회사에선 이혼녀인 척 쇼해야지. 왜 그렇게 인생이 꼬인 거야?,4
4163,어서와요. 금방 들어오네!,4
4164,드디어 임신했는데 배가 불러올수록 아이 낳는 게 걱정이 돼.,2
4165,다른 피해는 없었어. 천둥만 몇 번 치다 끝났어.,0
4166,은행에 강도가 들었었나봐.	,4
4167,오라는 데가 너무 많아서 걱정이다. 이거 뭐 이놈의 인기는 어디가도 하늘을 찌르니까.,4
4168,친구한테 전화를 했는데 전화도 안 받아. 그래서 답답해.,6
4169,"수상한데,,,,,,",2
4170, 직장 어디서 구하시나요 ㅠㅠ?,3
4171,경질경기 잘봤습니다,5
4172,대학원을 다니는 중인데 종종 나를 향해 수군거리는 것 같아 두려워.,2
4173,"얘 봐. 저번에 내가 말했었잖아. 봄도 됐고 해서, 이번 모임은 파트너 동반하기로 했다구. ",4
4174,아뇨. 딱히. 그래서 저도 그게 이상해요.,4
4175,남친이 이번달말에 입대하는데 ㅠㅠ,3
4176,회사 회식이면 업무거든? 우리 집중 좀 하자~,1
4177,"불구속이라니 당장 체포해 감방에 처넣고, 검찰은 신속히 구속기소해 재판에 넘기고 판사는 징역10년 땅 땅 땅",4
4178,알았어. 아빠 얘기 듣기 싫으니까. 그만 해... ,1
4179,으 진짜 별로였어.,6
4180,그야 그렇겠지. 자기보다 아래라고 생각하는 사람한테 내려다보는 시선으로 이야기를 들으면 살의 한두 번쯤은 싹트는 게 당연한 일이야.,4
4181,내일부터 나와요.,4
4182,"오, 여행 생각은 못 했는데. 그래볼까?",5
4183,구경을 30분 정도 했는데 사람들이 너무 많아서 앞이 안 보여서 집에 왔어.,4
4184,안 죽을 거지?,3
4185,대학을 안 나와서 취업에 대해 조언 받을 선배가 없어서 속상해.,3
4186,"좋아, 기분 전환으로 괜찮았어.",5
4187,"어. 에휴, 얼굴에 괜히 이런 건 칠해서.",4
4188,에.,4
4189,"아, 약속이 있어서 친구 기다리고 있는데 아직도 안왔어.",1
4190,내 기획안 거절 당하고 왔어.,3
4191,딸이 유방암에 걸렸는데 엄마가 돼서 경제적으로 도움을 못줘.,3
4192,코로나 때문에 결혼식을 미뤄야 할 것 같아.,2
4193,"……횡령이라고 쳐도, 거기서 그렇게 많이 벌었나? 경영도 상당히 어렵다고 들었는데.",4
4194,아 그런가? 어떻게 해야 하지?,1
4195,둘은 나가 있어.,4
4196,스스로나가면 스스로나가면 연봉 안줘도되고 짜르면 남은 기간 연봉 다줘야하고 그게 팩트다,6
4197,채식만 하면 어케되는지도 좀^^,4
4198,범죄와의 전쟁이 없다니 충격이다,0
4199,그렇겠지? 좀 걱정되네.,3
4200,맞는 기증자 나타날 때까지 약 먹으면서 기다려야지.,4
4201,직장에서 짜증 나는 일이 많이 생기네.,1
4202,사람들이 많이 없는 한적한 공원이 괜찮을 것 같기 해. 약속을 한 번 바꿔볼게.,4
4203,친구를 기다린 지 한시간이 넘었는데 친구가 아직도 안와. 기다리기가 너무 지루해.,1
4204,그래? 그럼 바로 사진 찍어놓을게.,6
4205,"에이 씨, 이만원도 없다는게 말이 되냐? 나 밥도 못 먹었구만.",1
4206,이 무당 새끼들 자살은 안돼,1
4207,박사모가뭐임??박근혜 사망 원하는 모임임?,4
4208,며느리가 나 때문에 아프다고 말도 못 하고 혼자 앓았을 걸 생각하니 속상해.,3
4209,지금 밖에 잠깐 나왔어. 그래도 머리가 복잡하다.,3
4210,왜 우리나란 펩같은 감독이 없지,3
4211,아내가 내가 하는 일이 별것도 아니라는 듯이 말해서 억울해.,3
4212,술을 너무나도 좋아하던 친구가 간암 때문에 고생하는 모습을 지켜봐야만 하니 안쓰럽고 속상해.,3
4213,아무 걱정 없이 가볍게 놀 수 있는 데…… 그런 데 추천해 줬으면 좋겠단 얘기야?,4
4214,회사 주가가 계속 내려가서 위에서도 압박이 크고 주주들은 매일 전화해서 항의해.,3
4215,요즘 동창들 만나면 다 건강식품 얘기 뿐이야. 관심사가 어찌 그리 편협한가 싶어 한심해죽겠어 그냥.,0
4216,요즘 친구들 눈치 보느라 정신이 없어.,0
4217,핸드폰은 왜 안받아?,4
4218,엄마가 내 점수를 보고 눈물을 흘리시는 모습이 너무 죄송스러워.,3
4219,앞으로 어떻게 살아갈까요?,2
4220,나는 내가 무엇을 하고 싶은지 찾은 것만으로 지금은 만족해.,5
4221,6개월 치 무료로 넣어줘요.,4
4222,많이 샀네. 얼마 들었어?,4
4223,너무 마음에 들어! 내가 얼마나 갖고 싶었던 향수인데. 비싸서 못 산 거야.,5
4224,맨날 사소한걸로 싸우지. 맨날 똑같은 얘기들로.,3
4225,부모님께서는 일반 경리직보다 적은 월급에 많은 걱정을 하십니다.,3
4226,"경북 고령, 성주, 칠곡 촌놈들 이런놈도 새누리 달고 나왔다고 뒤로 꺼뻑 넘어가면서 뽑아줬다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",5
4227,"그게 아니구요, 그럼 그동안 우리 목숨은 누가 책임지라구요? 뭐 ‘증인보호프로그램’ 같은 건 없어요?",4
4228,따로 살고 싶긴 한데 돈이 문제지 뭐. 혼자 돈 내기엔 너무 힘들잖아.,2
4229,또 일본 항의하겠네,1
4230,곧 알파고도 나온다....,4
4231,이거 완전히 닭붕어네.,6
4232,너무 착한 보검이~♡,5
4233,지금 다니고 있는 회사가 어렵다는 소문이 돌고 있어. 소문 때문에 부하직원들의 마음에 동요가 심해져서 회사를 그만둘까 봐 걱정이야.,2
4234,나는 정말 많이 노력하는데 내 주변엔 아무도 없어서 힘들어.,3
4235, 만약 임신이라면 몇주에요???,2
4236,매니저님... 매니저 일 처음 합니까?,4
4237,"……오, 오오. 네가 이렇게 착실하게 보이는 건 처음이야.",0
4238,멋있다!!!!!!!!,5
4239,주변 사람들한테 이벤트에 당첨 돼서 선물 받았다고 이야기했어.,5
4240, 왜 그래야대냐?,0
4241,턱으로 수박도 깨겠다,6
4242,매번 전셋집만 살았는데 드디어 내 집을 마련하니까 마음이 정말 편해졌어.,5
4243,아는 사람이 건강했는데 교통사고로 억울하게 죽었대.,3
4244,부동산을 사두었던 게 값이 많이 올랐어.,5
4245,회사 안에 내 마음을 털어놓고 이야기할 사람이 없어서 더 답답하고 힘든 것 같아.,3
4246,팀원들에게 중요하다고 몇 번이나 강조한 업무에서 작은 실수가 나왔어.,3
4247,군대에서 선임이 내 몸을 만지던 게 가끔 떠올라. 그 더러웠던 기분이 아직도 생생해.,1
4248,난 기록 잡무.,4
4249,진짜 믿을 사람이 하나도 없는 것 같아. 친한 사람이 내 뒷말을 하고 다녔더라고.,3
4250,담배냄새나.,4
4251, 매미는 정말 어마어마했어요.,0
4252,그런데요...사랑하는 사람이 있데요...그 사람하고 결혼하고 싶데요...그래서 난 안된데요…,3
4253,나 오늘 점심시간에 우리 반 친구가 다른 반 애들한테 맞는 걸 봤어. 너무 당황해서 그 자리를 피해버렸어.,0
4254,내가 퇴근해서 집에 오면 누구라도 잘 다녀왔냐고 해주면 좋겠어.,0
4255,근데 그거 때문에 너무 스트레스 받아 지금.,1
4256,남자친구가휴가나와도 친구들만만나고 저를잘만나주지안아요...,3
4257,관리하는 아저씨가 무슨 죄라고 그걸 말씀드려. 너가 가서 좀 치워주면 안될까?,4
4258,훗，존재를 인정받는다는 건 행복한 일이로군.,4
4259,왜요오? 아니 케이크 산다고 할 때도 못 사게 하더니 만드는것도 못 만들게 하세요? 도대체 왜 그러시는건데요?,1
4260,아니 내 물건인데 왜 함부로 버리는지 도대체가 모르겠어.,1
4261,치약을 바꿨다거나 하지도 않았어요.,2
4262,친구가 내가 아픈 것도 잊고 놀러 가자 하네. 속상해,3
4263,끝나긴 뭐가 끝나... 난 이 병원 못 믿겠어. 우리나라에서 제일 큰 병원. 제일 잘 고치는 의사 만날 거야.,4
4264,실장님한테 또 혼났어 자료 다시 제출하래.,3
4265,신입회원 왔어요. ,4
4266, 그리고 뽀뽀랑 안기를 4번정도 반복하다가 갑자기 키스를했어요…,0
4267,부장이 내게 이렇게 하다간 곧 잘릴 수 있다고 엄포를 놓아서 충격이야.,3
4268,마동석 총각예요???,0
4269,그때쯤엔 다른 둘 모두 다른 좋은 사람이 곁에 있지 않을까요?,4
4270,거래처에서 자꾸 수정을 요구하니 너무 스트레스야.,2
4271,이래서 사람이 평소에 착하게 살아야하는 거야.,4
4272,정년이 십 년도 남지 않았는데 그때도 집에서 놀기에는 많은 나이가 아닌데 할 수 있는 일이 있을까?,3
4273,그래. 이리 앉아.,4
4274,회사에서 별거 아닌걸로 싸우는데 미치겠어.,0
4275,어제는 너무 많이 놀랐는데 오늘은 좀 나아졌어.,0
4276,주변 친구들은 벌써 다들 결혼해서 아이까지 낳았는데 나는 아직 연애도 못 하고 있어서 짜증 나.,3
4277,게임을 하지 말라는 부모님 몰래 오빠 방에서 게임을 했는데 나중에 오빠가 이를까 봐 걱정되고 두려워.,2
4278,저런인간에게 인정사정을 베푸는넘은 같이 죽어야 한다,6
4279,내가 소개해준 김 영감에게 여러 사람이 피해를 봐서 죄책감이 들어.,0
4280,맞아. 무기력증인 것 같애. 며칠 간 정말 바빴었거든.,3
4281,선생님은 내 성적에 관심이 없으신 것 같아서 외로워.,0
4282,내가 학교폭력 당할 때 방관만 하던 친구들이 날 도와주었어. 한편으론 두렵지만 너무 행복해.,3
4283,학교 친구들이 나를 따돌릴까봐 너무 두려워.,2
4284,그동안 짝사랑하던 그녀도 나를 좋아하는 것 같아서 너무 기뻐.,5
4285,……이런 짓은 왜 하는 건데?,4
4286,오늘 완전 충격적인 일 있었어.,3
4287,너무 그러지 마. 어차피 그쪽의 실수잖아.,6
4288,방을 새로 구해볼려고 그래서.,4
4289,언제 와?,3
4290,뇌졸중으로 내 몸을 내가 마음대로 움직일 수 없다는 사실이 너무 슬퍼.,3
4291,어제 밤새서 기획안을 제출했는데 아 다 잘못했다고 지적받았어. 처음부터 다시 하래.,3
4292,왜? 몸무게는 그대로야. ,4
4293,좋을 것 같아.,4
4294, 지금 대림동만 봐도 낮에 간신히 다니고 다른 시간대에는 뉴욕 슬럼가 못지 않게 치안이 개판입니다.,2
4295,이 돈 안 받으면 너한테 다시 도와달라고 부탁 못 해.,4
4296,어제 방송 촬영 있었는데 그 자리에서 도망가셨어요. 난리났었어요 그래서.,4
4297,야~ 오늘 나 출세했다. 이거 영정사진 찍을만하네.,4
4298,나 말짱해~ 왜 이러셔~ 이거 외우기 쉽게 노래로 불러줄까?,4
4299,재균아 너흑시 순실이 연줄인나,6
4300,"응 그렇다고 할 수 있지. 음, 고마워. 축하해줘서.",5
4301,세월호짝내려고 기다리라 ...,1
4302,전라도에서 설문지 돌렸냐?,6
4303,연애 같은 거 이제 안 할래. 몇 년을 사귀어도 하루아침에 헤어지면 끝인 이런 관계 이제 질린다.,3
4304,그게 싫으면 노래방이나 하던가. 좋잖아.,4
4305,"아, 지금 기획안 보여드리러 갈려구요.",4
4306,내가 자신 있게 말했던 실험이 실패했어.,0
4307,이제 잘라구. 애민 왜 아들 방에서 나오냐?,4
4308,그래... 저기.... 자네가 맘고생이 많지?,4
4309,아까 해피 산책시키다가 너무 놀랐어.,0
4310,부모님이 면접에 떨어진 걸 아시면 실망할 것 같아서 말씀 못 드렸어. 어떻게 말씀 드려야 할 지 걱정이야.,3
4311,어제 친구랑 저녁 먹는데 지진 나기지고.,2
4312,씨알도 안 먹히는 소리 그만하고 이실직고 해.,4
4313,근데도 군살이 군데군데있어요,3
4314,"뭐, 인간관계를 좀 제한하기로 한 거죠. 애초에 겉도는거랑 따돌림 당하는 건 다르거든요.",4
4315,근데 지금은 엄청 통증이 심합니다..ㅠㅠ,3
4316,신나는 음악을 듣는 것도 너무 좋을 것 같아.,5
4317,"어어, 이게 뭐야? 눈이네. 오늘 눈은 글렀다고 했는데?",0
4318,진짠데..,4
4319,"엄마, 아빠 기억이 별로 안 난다고 했는데...",3
4320,그럼. 지장은 없는데 매번 이렇게 술먹고 다쳐.,1
4321,나한테 사기 쳤던 친구한테 죗값 치르게 하고 싶은데 어쩔 수 없이 합의를 해야 해. 이런 상황이 너무 싫어.,3
4322,폭락. 아예 폭망. 다 망했어. 없어.,3
4323,글쎄요. 퓰리처상 주나요?,4
4324, 오빠를 실제로보면 말이 제대로 할수 있을지 걱정돼요.,2
4325,네. 그러면 어떻게 하지요? 다음 주에는 모두 바쁜데…….,4
4326,정말 화가납니다.,1
4327,나에게 돈이 없다는 걸 알고는 아들이 나를 찾지 않아.,3
4328,"그래. 그렇겠지, 아마도? 빨리 연락해봐야지.",6
4329,여자친구가 보는 앞에서 날 때리는데 진짜 역겹다는 생각이 들었어.,0
4330,형!,4
4331,면접을 5번째 떨어지고 나니까 내가 정말 취직은 할 수 있을지 걱정돼서 밥맛이 없어.,3
4332,나 주차하다가 옆 차를 살짝 긁었어. 전화해서 솔직히 말해야 할까? ,3
4333,그래서? 너 경찰될 거야? 너가 경찰될 것도 아닌데 굳이 나한테 왜 그렇게 말해주는 거야?,4
4334,일본땅이 고대 로마였슴????,0
4335,저번에도 그렇고 파고다가 정답 뜨는건 진짜 빠른듯;;;,0
4336,나도 아저씨 안 믿어. 그러니까 서로 돈만 보고 가자고. 아저씬 세금. 난 인건비. ,4
4337, 속상한일도 많고 포기하고싶을때도 많았지만 이젠울아들이 웃게해줘요길가면 이른둥이라고 ㅠㅠ,5
4338,만남 하실 오빠들만 카톡 c888 추가요,4
4339,관둬…,3
4340,가해자들이 선생님 앞에서 나를 잘 챙기는 척 눈을 마주치며 웃었어.,0
4341,살이 빠질 생각을 안하네요 ㅠㅠㅠㅠㅠㅠㅠ,3
4342,일부러 터칠 생각이었으면 케이스는 벗겼을 듯..,4
4343,얼마나 더 주면 되는데?,1
