,Sentence,encoded_label
4072,헐.. 역시 화장과 안경의 차이가 크구나,0
4073,파티도 궁금하다면서요.,4
4074,순실이가 제일 두려워하는건... 전재산 몰수... 빈털된 순득순실 자매가 순대국집에서 손님한테 술병으로 쳐맞는꼴을 봐야할텐데..,6
4075,응. 한 시간은 넘은 거 같애.,3
4076,그러니까. 경찰 분들도 힘들 것 같아.,4
4077,...그런거야?,4
4078,믿을 만한 의사들이 있는 큰 병원에 가려고 적금 만기를 기다리고 있어.,2
4079,엄청 졸리시죠 지금?,4
4080, 근데 그가게는 손님도 없고 알바도 잘안구해지는거같아요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3
4081,박근혜를 보면 가정교육의 중요성을 새삼 깨닭는다.,6
4082,이 동네에 정이 많이 들어서 앞으로도 떠나지 않고 싶어.,5
4083,불경기에 경기좋은 정부~~!!,6
4084, 제가 알바해본적 한번도없어서ㅜㅜ,2
4085,됐어요.,4
4086,어제 엄마가 게임을 못하게 해서 이럴 거면 왜 낳았냐고 화를 냈어.,0
4087,이제 그만 가. 아무래도 안되겠어.,3
4088,어제 부부싸움을 했는데 못 풀고 출근했네. 내가 참아야 했는데 후회돼. ,3
4089,이러나 저러나 집에서 지금 하는 일이 짱이예요.,5
4090,우리 집 쓰레기통에서 냄새가 나기 시작했어.,4
4091,저 사람 변태야.. 몇 년 전에. 저 사람 동거녀가 날 찾아 왔는데.,4
4092,핸드폰을 놓고 다녀? 니가? ,0
4093,"그, 그러게…….",4
4094,"이해 못할 무슬림이었지만, 이것만은 기립박수쳐주고 싶다.",5
4095,사진 다 찍었어?,5
4096,나이가 많아지니 주변 사람들이 많이 떠나네. 그래서 불안한 마음이 들고 생각이 많아지네.,2
4097,당뇨랑 합병증 때문에 먹어야 할 약이 열 가지가 넘어가니까 스트레스야.,2
4098,오늘 축구를 하고 왔는데 게임이 잘 풀려서 기분이 좋아!,5
4099,T자를 못하니 주차장에서 주차를 못하고 남의 차 박고 기냥 가버리지,6
4100,번개탄이 발견되었다는 줄...,0
4101,부장님이지 뭐. 정말 너무하지 않니!,6
4102,여자친구가 연락을 안 받아.,1
4103,주식에 관심도 없던 아내가 꼭 한번 사고 싶다던 것이 있어 샀더니 주식이 많이 올랐어.,2
4104,도대체 뭘 하길래 이렇게 시간을 잡아먹어?,1
4105,자리를 바꿀 때 아무도 나랑 짝이 되고 싶어 하지 않았어. 상처받았어.,3
4106,단순히 감기인 줄 알았는데 폐암이었어.,3
4107,"어. 누가 토하고 그걸 치우질 않냐. 아, 너무하네.",6
4108,그러니깐. 나 혼자서 기다린지 벌써 한 시간이 넘었어.,6
4109,내 생각엔 말야.,4
4110, 군인의 임무가 머냐?,4
4111,내가 꿈꾸던 노후 생활은 이런 게 아닌데 돈 문제로 어긋나가고 있어.,3
4112,네 맞아요. 같은 아이에요. 그런데 이게 어떻게….,0
4113,가정에서 난 아무 존재도 아닌 것 같아. 돈 벌어오는 기계로만 생각하는 듯해.,2
4114,"아니, 연말연시니까 본가로 돌아갔나 어쨌나 싶어서 한번 물어봤어.",4
4115,이렇게 칠칠맞게 떨어뜨리고 다니니까 내 전화를 못받지.,4
4116,"아, 날씨 좋다.",4
4117,벌써 한시간이 넘었어.,1
4118,"그냥 단순히 생강차가 아니라 계피가루에, 구절초에, 여자 몸에 좋다는 건 다 넣어서 다린건데, 정말 내 동생이 5년동안 고생하다가 이거 먹더니 애 들어서더라.",4
4119, 직원들에게 문자해서 오을 출근하지말고 쉬어 라고 하고싶다...,3
4120,선생님이 자꾸 나를 내 옆자리 친구랑 비교하셔서 속상하고 화나.,1
4121,나 아직 가난한거 알지? 나중에 좋은거 사줄게. 받어.,4
4122,이번에 확진자가 나온 강남역이야. 정말 찜찜해서 그래.,2
4123,자식이 내게 좋은 주식 종목이라며 추천해 줬어.,2
4124,아! 아버지 그만좀 드세요,1
4125,말해줘서 참 기분이 좋네. 앞으로 더 열심히 해가지고 상사한테 칭찬도 받아야겠어.,5
4126,드디어 메인에 하나뜨네 얼마줬냐?ㅋㅋㅋㅋ,1
4127,무릎 인공관절 수술한 지 얼마나 됐다고 다시 해야 한대서 너무 스트레스야.,2
4128,여자친구가 헤어지자네.,3
4129,그 친구 너무 더럽고 청소도 안 해.,6
4130,"어, 정말 기하급수적으로 늘어나고 있다고 해.",4
4131,잘못된 기획안을 내일까지 제출해야 해서 당분간 쉴 수가 없을 거 같아 아무래도 오늘은 야근해야 해.	,3
4132,니가 돈 벌면 자기도 같이 버는 건데 뭘 싫어하고 말고 해. 작가랑 출판사야 공생하는거지.. ,4
4133,내가 먼저 만나자고 한 약속이라 다음으로 미루기는 좀 그래.,2
4134,오랜만에 아빠를 보는데 지하철 문이 언제 열리는지 마음이 조급해졌어.,1
4135,건강을 생각하면 불안해.,2
4136,세상에 마음 둘곳이 없다.,3
4137,너는 여름방학에 뭐할 예정이야?,4
4138,간경변증으로 일을 쉰 지 오래돼서 자식한테 물려주려고 했던 집을 팔았어.,3
4139,아내 간병도 하면서 일할 수 있는 자리를 찾아서 만족스러워.,5
4140,하기는. 떨어져 나가는건 한방이라고 했어.,4
4141,해피가 갑자기 달려와서 주변 사람들이 엄청 놀랐지만 괜찮다고 했어.,0
4142,"내가 뭐.. 힘이 되 줄 것도 없고... 다만 조급해하지 말란 말밖엔 해줄 게 없네. 우리 중 누구도 자넬 원망하거나 탓하지 않으니까, 맘 편히 갖고 다시 시작해.",4
4143,음악을 들으면 기분이 좀 나아질까?,3
4144,가스 아주 잘 나올 것처럼 생겼어요. 곧 나올 겁니다.,4
4145,축구 끊야겠다. 에그.......,1
4146,술 드시고 계단에서 구르셨어.,3
4147,그럼 계좌 보내 드릴게요. 그렇게 하시죠?,4
4148,가방임자지. 쥐새끼가 훔쳐간 걸 찾으려 갔더만 니들이 훔쳐갔더만.,4
4149,어 이제 집에서 맨날 쉬고 놀거야.,5
4150,네? 선생님이 종이학을요? 얼마나 접으셨는데요?,0
4151, 가는길 어력나요?,2
4152,너의 말대로 제품에 문제가 있는지 꼼꼼히 살펴볼게.,5
4153,내 주변 사람들은 좋은 차를 타고 다니는데 나는 아주 오래된 소형차를 타고 다녀서 창피해.,0
4154,축하드립니다.,4
4155,"일이 너무 바쁘고 힘들어서 1년 동안 휴가를 한 번도 못갔어. 이번에 처음으로 휴가를 가려고 하는데, 비 때문에 아무데도 못가.",1
4156,나는 친화력이 좋아서 어딜 가도 사람들과 잘 지낼 수 있을 것 같아.,5
4157,"안 되요, 아빠가 돈은 빌려주지도 말고 빌리지도 말랬어요.",4
4158,내년.. 아버님. ,0
4159,주위에 홍수가 나서 집들이 모두 물에 잠겼어. 그래서 밖으로 나가지를 못할 것 같애.,2
4160,그냥 친구가 같이 하자고 해서 시작했어.,3
4161,친구들 사이에서 못생겼다고 놀림당하고 따돌림당해 속상해. ,2
4162,마지막까지 최선을 다해주시는 레전드의 모습이 정말 아름답습니다! 이승엽선수 파이팅!!,5
4163,연애하는 것이 힘들게 느껴져. 남자친구의 말 행동 하나하나에 너무 신경 쓰고 있어서 스트레스받아.,2
4164,나도 조용히 생을 마감하고 싶지만 뜻대로 되지 않아 안타깝네.,3
4165,맞아. 사람은 밖에 나가서 활동해야 하는데. 큰일이다.,3
4166,학교 체육 시간에 비싸고 유명한 브랜드 운동화를 신은 친구들이 부러워.,3
4167,그 얘기 하고 싶어서 한국 왔어?,4
4168,연락도 안되네.,3
4169,못참고 긁어서 그런가 ㅠ_ㅠ,2
4170,저번에 그것때문에 대판싸웠거든. 그 뒤로 나아지는가 싶더니 다시 막 버리기 시작했어.,6
4171,자녀가 떠나고 나니까 슬퍼.,3
4172,병원에 다녀왔는데 이젠 아기가 잘 크고 있으니 너무 큰 걱정은 하지 않아도 된대.,5
4173,한국의 필리핀화 귀추가 주목되네요,1
4174,이제 또 누구누구가 나와서 미래 대세는 AR이라며 포케몬 언급하겠지,4
4175,형님 오늘 기분 별루였나 봐요.,4
4176,태풍이 진짜 엄청나긴 했나보네,0
4177,어젠 내 생일이었는데 생각이 많아지더라고. 한참을 울었어.,3
4178,원래 군대가면 다헤어지는거임?,3
4179,안 타?!,4
4180,차라도 드시고 가시죠.,4
4181,억양이나 말투 같은거 조금이라도 잘못했다간 네가지 없다는 말 듣기 딱 좋음....,6
4182,"우린 괜찮은데, 너는 괜찮아?",2
4183,하필 강남이야 거기 확진자 나왔잖아.	,2
4184,"시국도 어수선하고요, 울 엄마도 보고 싶고 그렇습니다.",4
4185,그런 개그，지금은 좀 뼈아프다만…….,3
4186,삼가고인의 명복을 빕니다..,3
4187,붕어들아 인맥사회가 아시아 국가다,0
4188, 더더군다나 그게 약소국..,0
4189,그렇지. 그런데 왜 너는 범행성명을 쓴거냐? 일단 변명정도는 들어 주마,4
4190,핸드폰 위치추적은?,4
4191,그러네요. 하지만 전 이렇게 조용한 시골에서는 못 살 것 같아요.,4
4192,목요일은 제가 안돼요. 그 때는 고객분들과 상담이 있어요.,4
4193,그래? 그럼 욕 안해야겠다.,1
4194,나이들어 살 너무 빠지면 흉해.,4
4195,가깝게 사니까 좋긴한데 만약에 우리가 헤어져서 동네에서 난처하게 만나면 어쩌죠.,4
4196,슬슬 한계가 찾아올걸. 그렇게 되기 전에 남에게 의지하는 법을 배우는 게 좋아.,4
4197,총선 지니까 서민들 빚 갚으라고 통장 압류 하는 정부..,1
4198,너 무슨 일 있니?,4
4199,앞으로 이 남자가 제 편이 되어줄지도 의문이네요,2
4200,오늘 학교에서 시험 성적이 엄청나게 올랐는데 하나도 안 기뻐.,2
4201,단톡방에서 아는 지인이 추천해줘서 주식을 시작하게 되었어.,3
4202,남편이 일찍 직장을 나와서 앞으로 어떻게 살지 걱정이야.,0
4203,방송의 대한 개념이 없다;,3
4204,좋은 제품은 아니야. 알바비를 모아서 산 거기 때문에 저렴한 걸로 샀어.,5
4205,작년까지만 해도 할말 못하고 참 죽어지낸다 싶어보였는데어느 순간 부터 재미있는 모습 많이 보여주셔서 참 좋습니다.,5
4206,몇신데 아직 밥도 안 먹었어? ,4
4207,친구 소개로 만나서 사귄지 3년이 됐어.,4
4208,30분 동안 구경을 했는데 사람들이 너무 많아서 무슨 일인지 끝까지 몰랐어.,4
4209,비타민이나 그런 것 잘 챙겨 먹어요. ,4
4210,그렇게 얘기해줘서 고마워.,5
4211,제 친구 신랑이랑 제 남편도 사이즈가 똑같아서 같이 빌리려고요.,4
4212,그때...그 아저씨...,4
4213,어른스런 모습 언제나 자랑스러워요,5
4214,졸업한 지 오래됐는데 취업이 안 돼서 속상해.,3
4215,나는 노인이라도 성인병이 없어.,5
4216,일주일 전에 면접 본 회사로부터 최종 합격 통보를 받아서 좋아. 맛있는 거 먹어야지.,5
4217,어떻게 하면 믿을 건데요?,1
4218,나이 때문에 회사에서 벌써 나를 퇴사시키려고 해.,1
4219,사람들이 길을 비켜주지 않아서 위급한 상황의 친구가 구급차 안에서 죽어 마음이 괴로워.,3
4220,그이와 함께 있으면 마음이 편안하고 좋아. 그래서 우리는 결혼을 결심했고 이제 본격적으로 결혼 준비를 할 거야.,5
4221,"뭐예요, 그 말투…….",4
4222,집에서 좀 쉬고 나니까 많이 진정됐어.,0
4223,어. 한번 물어봐야겠다.,4
4224,좋아요. 그런데 비가 오면 어떻게 해요?,4
4225,술 마시고 집 계단 오르시다가 넘어지셔서 허리를 다치셨대. 지금 병원에서 치료중이야.,3
4226,그렇겠죠?,4
4227,학교에 가면 친구들이 괴롭혀서 슬퍼.,3
4228,범죄국가로 선포하고 외교단절해라,1
4229,의사쌤이 직접 알려주신게 아니라 좀 걱정되서요.,2
4230,"응, 알았어! 꼭 연락할게!",5
4231,나 어제 여자친구랑 헤어졌어. 너무 화가 나,1
4232,생긴거 표현하기 그렇지만사진이 헐크 같네,0
4233,개성 넘치는 멤버들을 관리하느라 힘들겠어요.,4
4234,친구를 만나기로 했는데 뭘 먹어야할지 모르겠어.,4
4235,필요한것들을 챙겨줘야하는데 뭔지몰라서요ㅠㅠ,3
4236,아니 내가 부하직원 일 처리 때문에 불려 다녀야 하는 연차인가 짜증 나네.,1
4237,건강에는 자신이 있었는데 요즘 당뇨가 찾아와 배신당한 기분이야.,3
4238,뭘 더 말해요.. 어제 말씀드린 그게 다예요..,4
4239,아 그래서 저보고 지금 어쩌라는 말씀입니까?,1
4240,"헤어진지는 두 달 정도 됐는데, 누굴 만나기도 별로 마음에 들지도 않고. 너무 가슴이 아프다.",3
4241,내 어머니는 나를 많이 이해해 주시고 절대로 내 생각을 무시하거나 강요를 하지 않으셔서 너무 좋아.,5
4242, IMF 때문에 힘들땐 우리가 극복했습니다...,5
4243,여자친구하고 깨졌어?,4
4244,아니... 제가... 좀 덜렁거리고 좌충우돌하고. 일하는 데 실수가 많잖아요.,4
4245,연락도 안받아.,1
4246,회사 옮길까 고민 중이야.,2
4247,칭찬할 게 하나도 생각 안 나는데? 나한테 문제가 있는 건지 너한테 문제가 있는 건지.,0
4248,그냥 가벼운 접촉사곤데 신고를 다들 많이 했나봐. 짭새들만 많더라.,4
4249,아 짜증나. 아니 그새끼는 왜 나한테만 그래?,1
4250,치료를 받느라 힘들었는데 손자들 앞에서 아픈 티를 낼 수가 없어.,0
4251,가난한데 아이를 낳아야 할까?,3
4252,정말 가고 싶은 회사였거든. 한 달간 잠도 못 자고 준비했었어. 다른 회사는 지금 생각하고 싶지도 않아!,3
4253,내가 암에 걸렸는데 병원비가 많이 드나 봐.,3
4254,폐렴 진단을 받았어. 그런데 담배를 과연 끊을 수 있을지 자신이 없고 불안해.,2
4255,배터리 용량 크다고 자랑질 하더니만 더 큰 폭탄을 만든 꼴이네,6
4256,장난이 심했다....,0
4257,머리에 새치가 많은 걸 보고 사람들이 내 나이를 더 많게 볼 것 같아.,0
4258,아..왜?!!,0
4259,임종을 앞두고 변호사와 유언장을 작성하는데 싸우는 자식들 때문에 골치가 아파.,1
4260,중요한 업무 메일을 보냈는데 거기 내가 실수한 게 있을까 봐 걱정이야.,2
4261,아 공부하기 너무 싫어.,1
4262,내가 퇴원한다니까 서울 사는 아들이 바쁜데 손수 데리러 온다네. 신이 나.,5
4263,동료가 업무를 도와 달라고 해서 도와줬는데 내가 이상하게 가르쳐 줘서 결과가 나쁜 거라고 말 하고 다닌대.,3
4264,무슨 용도로 쓰시는지,4
4265,지금 그런거 따질 때냐? 비켜!! ,1
4266,저기 오빠... 내가 먼저 동서한테 미안하다고 할게.,4
4267,정말 그런 보험도 있었어? 당연히 가입해야지.,5
4268,내가 병이 있는데 딸 덕분에 잘 치료받을 수 있을 거 같아.,5
4269,"캐스터님, 너무 아름다우시네요...",5
4270,"여기, 봉사부도 실을까요?",4
4271,자식들이 병문안을 안 올까 봐 매일 전화해서 확인하고 있어.,2
4272,왜 정신병자들땜에 일반인들이 죽어야 하나,1
4273,김수현 완전팬인데 위에사진 유승준인줄~~나만 그렇게 보이나?,0
4274,나는 연애는 하고 싶지만 결혼은 하기 싫은 비혼주의자야. 그런데 자꾸 결혼 이야기를 꺼내는 남자친구 때문에 고민이야.,0
4275,헤어진지 벌써 두 달이나 넘었네 시간 빠르다.	,3
4276,멋지네.. 진짜 감동,5
4277,이사람이라도 제대로 말해주니 다행이군,4
4278,삼성은 올해도 7~9위에서 놀겠고만 삼충이들 벌떡벌떡 하겠네,1
4279,죄송합니다 아가씨.,4
4280,난저 내시 자식 입을 찟~~~어 ~~버리고십다,1
4281,"그래, 잘 왔다. 모든 회사가 다 마찬가지겠지만 자기소개서를 쓸 때는 그 회사에서 어떤 사람을 원하는지 알아보는 게 우선인 것 같아.",4
4282,나는 다솜이를 좋아하는데 다솜이는 소희를 더 좋아하는 것 같아서 괴로워.,3
